Title, link, After exclusion and inclusion criteria, Present in Paper
"A web PLC using distributed web servers for data acquisition and control: Wed based PLC",https://doi.org/10.1109/ICISA.2011.5772427,,
"Smart home gateway for smart grid",https://doi.org/10.1109/INNOVATIONS.2011.5893876,,
"Implementation of hardware-in-the-loop system for drum-boiler-turbine decoupled multivariable control",https://doi.org/10.1109/SACI.2011.5872971,,
"The application of PLC in SBMBR sewage treatment automatic control of the system",https://doi.org/10.1109/ICNSC.2011.5874885,,
"Design and application of a production control system for multi-products line",https://doi.org/10.1109/ICEICE.2011.5777692,,
"PLC-based SCADA system for oil storage and application",https://doi.org/10.1109/ICEICE.2011.5777205,,
"Modbus communication used in the machine of spark plug",https://doi.org/10.1109/ICEICE.2011.5778203,,
"The achievement of Automatic Parking Control System of lifting and Transferring Stereo Garage based on real-time exchange parking stall",https://doi.org/10.1109/ICEICE.2011.5777289,,
"Application of dual-port RAM in data controller",https://doi.org/10.1109/ICEICE.2011.5777760,,
"Servo motor control system based on free communication port",https://doi.org/10.1109/ICEICE.2011.5777912,,
"The solid tire sulphation control system based on PLC and Fuzzy adaptive PID control algorithm",https://doi.org/10.1109/ICEICE.2011.5778152,,
"Robust study of dual-rotor continuous mixer control system",https://doi.org/10.1109/ICEICE.2011.5777349,,
"Discussing the application of HMI in the VVVF system",https://doi.org/10.1109/ICEICE.2011.5778251,,
"Communication requirements for plug-in electric vehicles",https://doi.org/10.4271/2011-01-0866,,
"Application research of fuzzy control for AC motor on the PLC platform",https://doi.org/10.4028/www.scientific.net/AMR.255-260.2136,,
"Automatic salt packing control system based on GX developer",https://doi.org/10.4028/www.scientific.net/AMM.63-64.1018,,
"The automatic control system applied to food packing production line based on STEP7-MICRO/WIN",https://doi.org/10.4028/www.scientific.net/AMM.63-64.273,,
"Computer-aided product life management (PLM): An indispensable tool for fashion and apparel industry",https://www.scopus.com/record/display.uri?eid=2-s2.0-84860594060&origin=inward,,
"Speed measurement and acceleration/deceleration control for a stepper motor based on a programmable logic controller",https://www.scopus.com/record/display.uri?eid=2-s2.0-79961200081&origin=inward,,
"Human microRNA hsa-miR-125a-5p interferes with expression of hepatitis B virus surface antigen",https://doi.org/10.1093/nar/gkr067,,
"Equipment/software/literature: New natural gas generator",https://www.scopus.com/record/display.uri?eid=2-s2.0-85117537484&origin=inward,,
"Air dynamic's repeatable sand and dust environmental simulator",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959537249&origin=inward,,
"Design of friction hoist sliding protection system based on PLC and WinCC",https://doi.org/10.1109/CECNET.2011.5768478,,
"PLC virtual simulation experiment software design and implementation",https://doi.org/10.1109/CECNET.2011.5768325,,
"PLC control system for dust removing system of carbon-produce lathing process",https://doi.org/10.1109/CECNET.2011.5768401,,
"Proceedings - 2011 14th IEEE International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing Workshops, ISORCW 2011",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958019010&origin=inward,,
"Comparative analysis of pulse and active thermography for investigating solder joint geometry prediction",https://doi.org/10.1117/12.883754,,
"The design and implementation of fuzzy neural network control algorithms in uurban sewage treatment control system",https://doi.org/10.4028/www.scientific.net/AMR.230-232.1133,,
"Adaptive PID temperature controller based on fuzzy logic",https://doi.org/10.4028/www.scientific.net/AMM.55-57.1455,,
"The manipulator for automatic feeding of punching press based on PLC control",https://www.scopus.com/record/display.uri?eid=2-s2.0-84867279304&origin=inward,,
"A software for calculation of optimum conditions for cotton bobbin drying in a hot-air bobbin dryer",https://www.scopus.com/record/display.uri?eid=2-s2.0-84855213909&origin=inward,,
"The control system design of the high attack angle mechanism for the 8 m×6 m wind tunnel",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960604878&origin=inward,,
"Generation and control method of EDM mill servo track based on programmable multi-axis controller",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960585916&origin=inward,,
"Performance evaluation of petri nets centralized implementation. The execution time controller",https://doi.org/10.1007/s10626-010-0090-7,,
"PC vs. PLC: Comparing control options",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959907724&origin=inward,,
"Design of PLC-based control system for GIS",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959800686&origin=inward,,
"Genetic programming applied to programmable logic controllers programming",https://doi.org/10.1109/TLA.2011.5893772,,
"Application of digital technologies about water network in steel industry",https://doi.org/10.1016/j.resconrec.2010.12.011,,
"Three level hysteresis current controller based active power filter for harmonic compensation",https://doi.org/10.1109/ICETECT.2011.5760151,,
"Design and research of embedded PLC development system",https://doi.org/10.1109/ICCRD.2011.5764286,,
"Modeling of overhead transmission lines with segmented shield wires for signal attenuation calculation in power line carrier systems",https://doi.org/10.1109/SECON.2011.5752896,,
"Design of automatic welding machine based on PLC",https://doi.org/10.1109/ICICTA.2011.165,,
"Ladder programs validation through model-code traceability",https://doi.org/10.1109/ICIT.2011.5754386,,
"Vacuum system of the cyclotrons in VECC, Kolkata",https://doi.org/10.1109/IVEC.2011.5747007,,
"Design of paper machine multi-speed control system based on PLC and touch screen technique",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959495377&origin=inward,,
"SCADA standardization: Modernization of a municipal waterworks with SCADA standardization: Past, present, and planning for the future",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958715253&origin=inward,,
"IEC 61131-3 by the numbers",https://www.scopus.com/record/display.uri?eid=2-s2.0-79957854064&origin=inward,,
"The design of PC TO PLC communication modules for control applications",https://www.scopus.com/record/display.uri?eid=2-s2.0-79954455673&origin=inward,,
"Location of faults in power distribution laterals using superimposed components and programmable logic controllers",https://doi.org/10.1016/j.ijepes.2011.01.016,,
"System fuzzy control and fault diagnosis technology based on TRIZ theory",https://doi.org/10.4028/www.scientific.net/AMR.219-220.275,,
"A novel interactive virtual training system",https://doi.org/10.1007/978-3-642-20998-7_17,,
"Study on the energy saving control of groundwater source heat pump air conditioning system based on integrated optimization viewpoint",https://doi.org/10.4028/www.scientific.net/AMR.217-218.202,,
"Investigation of movable balloon controller system on a ring spinning frame",https://doi.org/10.4028/www.scientific.net/AMR.175-176.474,,
"Partial least squares (PLS) analysis for hydrophile-lipophile balance (HLB) of some nonionic surfactants. QSPR study",https://www.scopus.com/record/display.uri?eid=2-s2.0-80053396542&origin=inward,,
"Application of adaptive control in a refrigeration system to improve performance",https://doi.org/10.1590/S1678-58782011000200008,,
"The centralized cooling-water interlock monitoring system of beamlines at BSRF",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960393956&origin=inward,,
"Orwell and the Oligarchs: George Orwell Memorial Lecture, 26 November 2010",https://doi.org/10.1111/j.1467-923X.2011.02179.x,,
"Monitoring system of coal mine water storehouse based on PLC",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958851566&origin=inward,,
"Design on static resistance strain gauge of mine roof bolt based on ATMegal6L",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958851557&origin=inward,,
"Design and manufacturing of LFC pattern for complicated curvature parts",https://doi.org/10.3870/tzzz.2011.04.019,,
"Multi-core processors in industrial automation",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955137022&origin=inward,,
"CtrWeb: A programming tool for remote control of educational systems",https://doi.org/10.4995/RIAI.2011.01.11,,
"Rebuilding Shattered Lives: Treating Complex PTSD and Dissociative Disorders, Second Edition",https://doi.org/10.1002/9781118093146,,
"Research on integrated automatic system of pig feeding based on PLC and C++ Builder",https://doi.org/10.1109/ICMTMA.2011.571,,
"Study of synchronous automatic speed control system based on the motors driving conveyer",https://doi.org/10.1109/ICMTMA.2011.672,,
"Researching on fuzzy control system of jigging discharge based on PLC",https://doi.org/10.4028/www.scientific.net/AMR.201-203.2028,,
"Design and realization of remote monitoring system for automatic forced fitting production line",https://doi.org/10.4028/www.scientific.net/AMR.201-203.2354,,
"Automation upgrade",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955863150&origin=inward,,
"Computer based implementation of speed control experiment depending on frequency variation for induction motors",https://www.scopus.com/record/display.uri?eid=2-s2.0-79953882439&origin=inward,,
"ASPIS - A new multi-partner research project to enhance the performance of nickel-gold solderable finishes",https://doi.org/10.1179/175035211X12977781775356,,
"Formal modeling of sequential function charts with time petri nets",https://doi.org/10.1109/TCST.2010.2047106,,
"Structural planning and implementation of a microprocessor-based human-machine interface in a steam-explosion process application",https://doi.org/10.1016/j.csi.2010.05.001,,
"Farmland irrigation remote monitoring system based on configuration software and multiple serial port communication",https://doi.org/10.1007/978-3-642-18333-1_86,,
"Experimental study on an automatic graft robot for fruits and vegetables",https://doi.org/10.4028/www.scientific.net/AMR.186.79,,
"The reliability design and analysis of the control system in 29 <sup>th</sup> olympics opening and closing ceremony",https://doi.org/10.4028/www.scientific.net/AMR.181-182.565,,
"Control the counting of the repeated impact fatigue with the PLC system",https://www.scopus.com/record/display.uri?eid=2-s2.0-84867275865&origin=inward,,
"Preserving virtual engineering knowledge through the product life cycle",https://doi.org/10.1080/01969722.2011.541212,,
"Formalisation and verification of programmable logic controllers timers in Coq",https://doi.org/10.1049/iet-sen.2010.0002,,
"A 0.5-MJ 18-kV module of capacitive energy storage",https://doi.org/10.1109/TPS.2010.2095430,,
"Multisoft",https://www.scopus.com/record/display.uri?eid=2-s2.0-79951613338&origin=inward,,
"Scenarios with MIT integrated global systems model: Significant global warming regardless of different approaches",https://doi.org/10.1007/s10584-009-9792-y,,
"Therapeutic potential of antisense oligodeoxynucleotides in downregulating p53 oncogenic mutations in cancers",https://doi.org/10.1007/s10529-010-0423-5,,
"An automated industrial conveyor belt system using image processing and hierarchical clustering for classifying marble slabs",https://doi.org/10.1016/j.rcim.2010.07.004,,
"Rolling start",https://www.scopus.com/record/display.uri?eid=2-s2.0-79953145568&origin=inward,,
"Digital synchronic control system for twin-arc co-pool high speed submerged arc weld(SAW)",https://www.scopus.com/record/display.uri?eid=2-s2.0-79953112243&origin=inward,,
"Design and research on the pneumatic packaging manipulator based on GT-designer configuration software",https://doi.org/10.4028/www.scientific.net/AMR.174.315,,
"The simulation and role of discontinuous yield behaviors of material",https://doi.org/10.4028/www.scientific.net/AMR.163-167.4590,,
"Design and research of high precision internal grinding embedded CNC system",https://doi.org/10.4028/www.scientific.net/AMM.43.238,,
"Application of KingView and PLC in tailing cementation-filling automatic control system",https://doi.org/10.4028/www.scientific.net/AMM.44-47.3,,
"Control of testing device based on FluidSIM-P",https://doi.org/10.4028/www.scientific.net/AMM.44-47.3702,,
"Design of battery online weighing system based on PID-Fuzzy control",https://doi.org/10.4028/www.scientific.net/AMM.43.44,,
"Automatic placing and removing manipulator of the workpiece on stretcher based on electric-pneumatic control and PLC control",https://doi.org/10.4028/www.scientific.net/AMM.43.5,,
"A test system of flow characteristic based upon PLC for control valve",https://doi.org/10.4028/www.scientific.net/AMM.43.14,,
"The design of recirculating aquaculture temperature control system based on PLC",https://doi.org/10.4028/www.scientific.net/AMM.40-41.96,,
"Vacuum flat bed filter control system for cold strip rolling mill",https://doi.org/10.4028/www.scientific.net/AMR.152-153.1561,,
"Research on the control method of electromechanical gilling machine's sampling and delay system",https://www.scopus.com/record/display.uri?eid=2-s2.0-79251556249&origin=inward,,
"Vodafone Egypt (A): the investment decision",https://doi.org/10.1108/20450621111110456,,
"Communication requirements for plug-in electric vehicles",https://www.scopus.com/record/display.uri?eid=2-s2.0-85072494103&origin=inward,,
"Casing while drilling and its implementation in drilling offshore wells in Egypt",https://www.scopus.com/record/display.uri?eid=2-s2.0-85054979906&origin=inward,,
"An online laboratory-based graduate engineering technology course in programmable devices and systems",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029122280&origin=inward,,
"Modeling and experimental verification of PLC code in a robotics and mechatronics course",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029117910&origin=inward,,
"Integrating servomotor concepts into Mechatronics Engineering Technology curriculum emphasizing high speed packaging machinery",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029091374&origin=inward,,
"Conveyor control system project",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029078271&origin=inward,,
"Industry education partnership: Mechatronics Engineering Technology program development",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029049607&origin=inward,,
"Reactivation of a six-degree-of-freedom repeated impact machine using Programmable Logical Controller (PLC)",https://www.scopus.com/record/display.uri?eid=2-s2.0-85029025776&origin=inward,,
"Simulation of the RPL routing protocol for IPv6 sensor networks: Two cases studies",https://www.scopus.com/record/display.uri?eid=2-s2.0-84947248818&origin=inward,,
"Wind turbine, micro turbine and Solid Oxide Fuel Cell (SOFC) based hybrid power system and TELELAB",https://www.scopus.com/record/display.uri?eid=2-s2.0-84936879365&origin=inward,,
"Application research on sluice supervisory and control system",https://www.scopus.com/record/display.uri?eid=2-s2.0-84925962728&origin=inward,,
"The real equipment models laboratory and their control possibilities",https://www.scopus.com/record/display.uri?eid=2-s2.0-84904292446&origin=inward,,
"Integration of risk management into the process of PLC-software development in machine tools",https://doi.org/10.1007/978-3-642-23244-2_3,,
"Automatic fault localization for Programmable Logic Controllers",https://doi.org/10.1007/978-3-642-14261-1_25,X,X
"Automatically deriving symbolic invariants for PLC programs written in IL",https://doi.org/10.1007/978-3-642-14261-1_24,,
"Design and implementation of a remote access PLC training set",https://doi.org/10.1109/ACEMP.2011.6490636,,
"Real-time capable software agents on IEC 61131 systems - Developing a tool supported method",https://doi.org/10.3182/20110828-6-IT-1002.01390,,
"Central processing units for PLC implementation in Virtex-4 FPGA",https://doi.org/10.3182/20110828-6-IT-1002.01830,,
"Robust control filter for manufacturing systems : Application to PLC training",https://doi.org/10.3182/20110828-6-IT-1002.01976,,
"A design pattern for translating UML software models into IEC 61131-3 programming languages",https://doi.org/10.3182/20110828-6-IT-1002.02893,,
"Robust filtering of PLC program for automated systems of production",https://doi.org/10.3182/20110828-6-IT-1002.01995,,
"Multi-platform controller interface for SCADA application ?",https://doi.org/10.3182/20110828-6-IT-1002.03032,,
"Implementation and evaluation of UML as modeling notation in object oriented software engineering for machine and plant automation",https://doi.org/10.3182/20110828-6-IT-1002.01343,,
"OMNI turbo - A high efficiency, nested two-stage impeller",https://doi.org/10.1533/9780857095350.2.71,,
"Design and implementation of a PLC based monitoring and control system for reactive power compensation system",https://www.scopus.com/record/display.uri?eid=2-s2.0-84865585155&origin=inward,,
"Data communication between programmable logic controllers in the industrial distribution applications",https://doi.org/10.15598/aeee.v9i2.506,,
"FPGA-based execution platform for IEC 61131-3 control software",https://www.scopus.com/record/display.uri?eid=2-s2.0-84860411902&origin=inward,,
"Design and simulation of an internet-based interactive controlling and monitoring system for educational purposes using SCADA",https://doi.org/10.15866/irecos.v6i5.11953,,
"Instrumentation of a plc-regulated temperature cycler with a PID control unit and its use for miniaturized PCR systems with reduced volumes of aqueous sample droplets isolated in oil phase in a microwell",https://doi.org/10.2116/analsci.27.1191,,
"Nucleation and propagation of Portevin-Le Châtelier bands in austenitic steel with twinning induced plasticity",https://doi.org/10.1007/978-1-4419-9792-0_118,,
"OPC UA information model, data exchange, safety and security for IEC 61131-3",https://www.scopus.com/record/display.uri?eid=2-s2.0-81255211186&origin=inward,,
"The 6 layers stereo garage design based on Omron PLC",https://doi.org/10.1109/EMEIT.2011.6023860,,
"Application of PROFIBUS-DP bus technology to the technical reform of limekiln electrical control system",https://doi.org/10.4028/www.scientific.net/AMM.94-96.929,,
"Notice of Retraction: An enhanced ultrasonic automatic detecting system for locomotive axles",https://doi.org/10.1109/AIMSEC.2011.6010063,,
"Analysis of logic control systems using the state diagram",https://doi.org/10.1016/j.riai.2011.06.007,,
"Automated direct fired N2 vaporizer",https://doi.org/10.2118/143338-ms,,
"Research on PLC-based automatic liquid pig-feeding system",https://doi.org/10.4028/www.scientific.net/KEM.480-481.335,,
"Research on the key technology and application of the process monitor configuration system",https://doi.org/10.4028/www.scientific.net/KEM.480-481.1117,,
"Gulf of Thailand information super highway, a business case on the foundation of integrated operations",https://doi.org/10.2118/143900-ms,,
"Notice of Retraction: Development of the remote monitoring and control system on solid rocket motor for pushing cores model",https://doi.org/10.1109/ICEICE.2011.5777666,,
"Mitsubishi Electric-Adroit Process Suite (MAPS) as engineering tool for life cycle management enables reduced costs and higher quality",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958731439&origin=inward,,
"An FPGA implementation of hard-wired sequence control system based on PLC software",https://doi.org/10.1002/tee.20670,,
"Developments in the treatment of residual stresses in welded components",https://doi.org/10.4028/www.scientific.net/MSF.681.73,,
"Application of artificial intelligence techniques for temperature prediction in a polymerization process",https://doi.org/10.3303/CET1124065,,
"The design of program for NTC automatic tool change based on S7-300",https://doi.org/10.4028/www.scientific.net/KEM.464.322,,
"Configuration software WinCC application in concrete production",https://doi.org/10.4028/www.scientific.net/KEM.467-469.1793,,
"Networked safety in 3 steps",https://www.scopus.com/record/display.uri?eid=2-s2.0-79952173531&origin=inward,,
"Balancing PLCs and PACs, and IPCs",https://www.scopus.com/record/display.uri?eid=2-s2.0-79952158794&origin=inward,,
"The real ""total Cost of Ownership"" of your test equipment",https://doi.org/10.1109/MAES.2011.5719655,,
"Monitoring and control system based on touch screen and PLC for shipboard power station",https://www.scopus.com/record/display.uri?eid=2-s2.0-79951690315&origin=inward,,
"Huntsville times upgrading drives, going 43",https://www.scopus.com/record/display.uri?eid=2-s2.0-79951543018&origin=inward,,
"Formal modeling and synthesis of programmable logic controllers",https://doi.org/10.1016/j.compind.2010.05.015,,
"Analysis and validation of IEC 61131-3 applications using a MDE approach",https://doi.org/10.1109/ETFA.2010.5641238,,
"Modelling the real-time behaviour of machine controls using UML statecharts",https://doi.org/10.1109/ETFA.2010.5641254,,
"A simulation-based approach to support rebuilding decisions for production systems",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650570840&origin=inward,,
"MIOOP. An object oriented programming paradigm approach on the IEC 61131 standard",https://doi.org/10.1109/ETFA.2010.5641020,,
"A complete framework for controller verification in manufacturing",https://doi.org/10.1109/ETFA.2010.5641220,,
"Performance evaluation of OPC UA",https://doi.org/10.1109/ETFA.2010.5641184,,
"An outline of advanced process control and self tuning techniques on PLC background",https://doi.org/10.1109/ETFA.2010.5641181,,
"Mathematical modelling of color mixing process and PLC control implementation by using human machine interface",https://doi.org/10.1109/ISEEE.2010.5628522,,
"General interest: Chevron suspends pipeline use in Nigeria as ExxonMobil, Shell resume operations",https://www.scopus.com/record/display.uri?eid=2-s2.0-79251568982&origin=inward,,
"An optimizing compiler method to avoid partial invalid PLC instructions",https://doi.org/10.1109/ISIE.2010.5637893,,
"Automated FPGA implementation methodology of PLC programs with floating point operations",https://doi.org/10.1109/ISIE.2010.5637831,,
"Network analysis of underground transportation hub safety monitoring system",https://doi.org/10.1109/CASoN.2010.143,,
"Practical distance self-study in a virtual classroom with remote laboratories",https://doi.org/10.1109/EPEPEMC.2010.5606670,,
"Communication in BAS network system in subway station",https://doi.org/10.1109/CASoN.2010.155,,
"Tension control systems of coiler in cold rolling cleaning line based on T400 technology module",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650252607&origin=inward,,
"Electric monitor and control system of synchronization for two bridge cranes based on the control network and FUZZY-PI controller",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650252604&origin=inward,,
"Static slicing for PLC program with ladder transformation",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650249775&origin=inward,,
"Incubator system identification and temperature control with PLC &amp; HMT",https://www.scopus.com/record/display.uri?eid=2-s2.0-78650138912&origin=inward,,
"A research on SCADA application by the help of OPC server for the water tank filling system",https://www.scopus.com/record/display.uri?eid=2-s2.0-79251563780&origin=inward,,
"Object-oriented and architecture-based design of PLC software for complex control system",https://doi.org/10.1109/CMCE.2010.5610269,,
"The control system of the Blind Hole Processing Machine based on PLC and touch-panel",https://doi.org/10.1109/CMCE.2010.5610068,,
"Application of proportional-integral-derivative control to a supersonic wind tunnel",https://www.scopus.com/record/display.uri?eid=2-s2.0-78649900517&origin=inward,,
"Detection of high-level execution patterns in reactive behavior of control programs",https://doi.org/10.1145/1868321.1868324,X,X
"Equipment/Software/Literature: New remote controller for liquid hydrocarbons",https://www.scopus.com/record/display.uri?eid=2-s2.0-79251610990&origin=inward,,
"Design of PLC timer system based on FPGA",https://doi.org/10.1109/ICCASM.2010.5619282,,
"Monitoring system for oil and gas long-distance pipeline based on PLC and PROFIBUS field bus",https://doi.org/10.1109/ICCASM.2010.5619250,,
"On-line assessment of secure level of wind on the Irish power system",https://doi.org/10.1109/PES.2010.5588059,,
"Communication system design based on PLC composed of LPC2478+FPGA",https://doi.org/10.1109/ICCASM.2010.5620591,,
"The real ""Total Cost of Ownership"" of your test equipment",https://doi.org/10.1109/AUTEST.2010.5613605,,
"Optical signal degradation in a ROADMs-based DWDM ring network",https://www.scopus.com/record/display.uri?eid=2-s2.0-84896752926&origin=inward,,
"A free software platform for embedded real-time robotics and industrial automation",https://www.scopus.com/record/display.uri?eid=2-s2.0-84895215042&origin=inward,,
"In-vacuum undulator controller design for SSRF",https://www.scopus.com/record/display.uri?eid=2-s2.0-84886901159&origin=inward,,
"Fully embedded EPICS-based control of low level RF system for SuperKEKB",https://www.scopus.com/record/display.uri?eid=2-s2.0-84885589985&origin=inward,,
"Preparation and high performance liquid chromatographic separation of casein peptides",https://doi.org/10.3724/SP.J.1123.2010.00637,,
"Investigation of the PLC effect using DIC",https://doi.org/10.1115/IMECE2010-38941,,
"Study of hoist perception system based on IOT technology",https://doi.org/10.1109/WISM.2010.114,,
"PLC implementation of a predictive controller using Laguerre functions and multi-parametric solutions",https://doi.org/10.1049/ic.2010.0440,,
"PLC program synthesis on the basis of structured discrete event system",https://doi.org/10.1049/ic.2010.0435,,
"A synthesis of the standards IEC 61131 and IEC 61499 within the design system SPaS - Software project tool for automatic control systems",https://www.scopus.com/record/display.uri?eid=2-s2.0-84874280157&origin=inward,,
"Real-time stereoscopic 3D for e-robotics learning",https://www.scopus.com/record/display.uri?eid=2-s2.0-84870225907&origin=inward,,
"Application of WinCC in experimental machine of silicon steel simulated continuous annealing",https://www.scopus.com/record/display.uri?eid=2-s2.0-84867644468&origin=inward,X,
"The design and implementation of an automatic feeding and loading control system based on the S7-200 PLC",https://www.scopus.com/record/display.uri?eid=2-s2.0-84867250683&origin=inward,,
"Application of delta HUST-H4 CNC system on crankshaft grinder reformation",https://doi.org/10.1049/cp.2010.1337,,
"Hybrid virtual reality integrated manufacturing cell for education and training",https://www.scopus.com/record/display.uri?eid=2-s2.0-84862101387&origin=inward,,
"Innovative water treatment plant monitoring and automation system in large gas refinery",https://www.scopus.com/record/display.uri?eid=2-s2.0-84858786218&origin=inward,,
"Virtual 3D model simulation for design and implementation of automated processes",https://doi.org/10.1115/MSEC2010-34089,,
"Hybrid les approach for practical turbomachinery flows: Part I - Hierarchy and example simulations",https://doi.org/10.1115/GT2010-23431,,
"Factors affecting oil removal from an aeroengine bearing chamber",https://doi.org/10.1115/GT2010-22631,,
"Support of the Nuclear Research Institute Řež plc of the shipment of spent nuclear fuel from research reactors to the Russian Federation for reprocessing in the frame of the RRRFR program",https://doi.org/10.1115/ICEM2010-40155,,
"USP active absorption wave basin: From conception to commissioning",https://doi.org/10.1115/OMAE2010-20166,,
"IFAC Workshop on Intelligent Control Systems, WICS2010 - Proceedings",https://www.scopus.com/record/display.uri?eid=2-s2.0-80051957737&origin=inward,,
"Using Cloud Storage in Production Monitoring Systems",https://doi.org/10.1007/978-3-642-13861-4_23,,
"Modelling and control of an automated module using discrete event simulation and object-based modelling",https://www.scopus.com/record/display.uri?eid=2-s2.0-79960247635&origin=inward,,
"Sensor network for energy-efficiency programs: Characterization and breakdown of the electricity bill using custom wireless smart meters",https://www.scopus.com/record/display.uri?eid=2-s2.0-79959923148&origin=inward,,
"Model driven approach for oil &amp; gas information systems and applications integration",https://doi.org/10.1109/CEE-SECR.2010.5783168,,
"Selected Topics in Mathematical Methods and Computational Techniques in Electrical Engineering - 12th WSEAS International Conference on Mathematical Methods and Computational Techniques in Electrical Engineering, MMACTEE'10",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958704219&origin=inward,,
"Mill speed control using programmable logic controllers",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958698139&origin=inward,,
"Effects of in-the-loop interface fidelity on the simulation of NPP processes",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958277298&origin=inward,,
"Manufacture and function test of qualified indication and alarm system - Non safety",https://www.scopus.com/record/display.uri?eid=2-s2.0-79958252887&origin=inward,,
"Numerical and practical investigations of mechanical seal interface films",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955108731&origin=inward,,
"Precision irrigation with wireless monitoring and control system technology",https://www.scopus.com/record/display.uri?eid=2-s2.0-79955092175&origin=inward,,
"Monitoring and control of a cooling system in a commercial store",https://www.scopus.com/record/display.uri?eid=2-s2.0-79954509283&origin=inward,,
"On-line monitoring technology for high-power amplifier",https://doi.org/10.1109/ICMMT.2010.5525026,,
"Design of a virtual PLC using Lab view",https://www.scopus.com/record/display.uri?eid=2-s2.0-79953086877&origin=inward,,
"Solutions for traffic lights intersections control",https://www.scopus.com/record/display.uri?eid=2-s2.0-79952649562&origin=inward,,
"Design of safe PLC programs by using Petri Nets and formal methods",https://www.scopus.com/record/display.uri?eid=2-s2.0-79952607158&origin=inward,,
"Design of calibration system for critical flow nozzle based on LabVIEW",https://doi.org/10.3969/j.issn.1000-1158.2010.z2.20,,
"Design of signal control structures using formal methods for railway interlocking systems",https://doi.org/10.1109/ICARCV.2010.5707824,,
"FPGA soft-core based step motor driving",https://doi.org/10.1109/iCECE.2010.262,,
"Study on the control system of friction stitch welding device",https://doi.org/10.1109/iCECE.2010.527,,
"Centralized control system of the electromagnetic screen, based on PLC and configuration software",https://doi.org/10.1109/iCECE.2010.1127,,
"Design of PLC control system for manufacturing coal Slurry",https://doi.org/10.1109/iCECE.2010.199,,
"The online control system of bag filter based on temperature detector and transducer technique",https://doi.org/10.1109/iCECE.2010.1392,,
"Development of a remote process control laboratory using configuration software",https://doi.org/10.1109/iCECE.2010.209,,
"Control system for path-configurable transportation line for large cargo handling",https://doi.org/10.1109/iCECE.2010.162,,
"The sample loom control system based on PLC and the configuration software",https://doi.org/10.1109/iCECE.2010.600,,
"Invoking web services from programmable logic controllers",https://doi.org/10.1109/ETFA.2010.5641160,,
"Study on configurable computer-aided turbocharger assemble system to order",https://doi.org/10.1109/ICISE.2010.5690748,,
"Study of inherent safety mine hoist based on modern design methods",https://doi.org/10.1109/ICDMA.2010.114,,
"Material blending control system for copper blast-furnace based on field-bus",https://www.scopus.com/record/display.uri?eid=2-s2.0-79951690209&origin=inward,,
"Remote monitoring and diagnostic system of PLC controlled an elevator using SCADA",https://www.scopus.com/record/display.uri?eid=2-s2.0-79951662564&origin=inward,,
"Machine control level simulation of an AS/RS in the automotive industry",https://doi.org/10.1109/WSC.2010.5678898,,
"Inspection and maintenance of Severn Bridge suspension cables",https://doi.org/10.1680/bren.2010.4.173,,
"Control system for the CSNS ion source test stand",https://doi.org/10.1088/1674-1137/34/12/017,,
"VOCs monitoring system simulation and design",https://doi.org/10.1117/12.882157,,
"Intelligent temperature control system based on fuzzy PID",https://doi.org/10.1109/ICEEE.2010.5660920,,
"Design and implementation of automatic coal blending control network system based on industrial Ethernet",https://doi.org/10.1109/ICEEE.2010.5661591,,
"Sewage treatment control system design based on industry ethernet",https://doi.org/10.1109/ICEEE.2010.5660167,,
"Intelligent temperature control system based on neural network PID",https://doi.org/10.1109/ICEEE.2010.5660917,,
"A changing rolls system of continuous mill train on line based on speed control with electro-hydraulic proportional flow control value",https://doi.org/10.1109/ICEEE.2010.5660674,,
"Application of PLC-based AOD furnace control system in Jilin ferroalloy plant",https://doi.org/10.1109/ICEEE.2010.5661569,,
"Design of auto-precision feeding system for pigs",https://doi.org/10.3969/j.issn.1000-1298.2010.12.036,,
